Description,Phenotype,Trait type,Sex,Category,Info,N cases,N controls,P-Value (SKAT-O),Beta,Select,,analysis_id
Volume of grey matter in Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex) (left),25832,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.582339957574543,,,,continuous-25832-both_sexes--irnt
Weighted-mean L2 in tract inferior longitudinal fasciculus (right),25611,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.583258580696852,,,,continuous-25611-both_sexes--irnt
Mean ICVF in cerebral peduncle on FA skeleton (right),25358,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.583284659978355,,,,continuous-25358-both_sexes--irnt
Ever suffered mental distress preventing usual activities,20500,categorical,,Online follow-up > Mental health > Mental distress,,30718,61360,0.583502515987815,0.0158534725221987,,,categorical-20500-both_sexes--
Frequency of inability to cease drinking in last year,20413,continuous,,Online follow-up > Mental health > Alcohol use,,51410,,0.584304708475059,0.00409658609977623,,,continuous-20413-both_sexes--
E11 Non-insulin-dependent diabetes mellitus,130708,icd_first_occurrence,,"Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases",,17079,264506,0.584738344076252,-0.017540981875147,,,icd_first_occurrence-130708-both_sexes--
Age stopped smoking,2897,continuous,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking,,69003,,0.585309036165275,-0.00785911614338948,,,continuous-2897-both_sexes--irnt
Mean MO in posterior thalamic radiation on FA skeleton (left),25181,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.585493031014513,,,,continuous-25181-both_sexes--irnt
Reticulocyte count,30250,continuous,,Biological samples > Assay results > Blood assays > Blood count,,268453,,0.585820446421161,-0.000286877372445626,,,continuous-30250-both_sexes--irnt
Mean L2 in uncinate fasciculus on FA skeleton (right),25292,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.58629595701326,,,,continuous-25292-both_sexes--irnt
K60 Fissure and fistula of anal and rectal regions,131642,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,3473,278112,0.586886315061716,-0.0406124926283478,,,icd_first_occurrence-131642-both_sexes--
G55 Nerve root and plexus compressions in diseases classified elsewhere,131072,icd_first_occurrence,,Health-related outcomes > First occurrences > Nervous system disorders,,3398,278187,0.58740983800951,-0.0405786035166097,,,icd_first_occurrence-131072-both_sexes--
Mean ICVF in posterior thalamic radiation on FA skeleton (right),25372,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.587491200509139,,,,continuous-25372-both_sexes--irnt
Weighted-mean ICVF in tract corticospinal tract (right),25659,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.588433685220543,,,,continuous-25659-both_sexes--irnt
Volume of grey matter in X Cerebellum (right),25920,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.588806172809555,,,,continuous-25920-both_sexes--irnt
Weighted-mean FA in tract uncinate fasciculus (left),25513,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.58883658633982,,,,continuous-25513-both_sexes--irnt
Cataract extraction/lens implant,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,3071,278472,0.588858851791816,-0.0407291362659004,,,categorical-20004-both_sexes-1435-
X29.2 Continuous intravenous infusion of therapeutic substance NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,3111,278475,0.589207061849603,-0.0405773506069641,,,categorical-41200-both_sexes-X292-
Volume of grey matter in Thalamus (left),25878,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.589502294157034,,,,continuous-25878-both_sexes--irnt
Weight change during worst episode of depression,20536,categorical,,Online follow-up > Mental health > Depression,,16167,28751,0.59049467361241,-0.00212095010725627,,,categorical-20536-both_sexes-2-
High light scatter reticulocyte count,30300,continuous,,Biological samples > Assay results > Blood assays > Blood count,,268453,,0.590638280220476,0.00388821987891364,,,continuous-30300-both_sexes--irnt
Chondroitin product,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,3581,277962,0.591073671584534,-0.0406623051250423,,,categorical-20003-both_sexes-1187-
Weighted-mean MD in tract superior thalamic radiation (right),25539,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.592039207436384,,,,continuous-25539-both_sexes--irnt
Vitamin c product,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,3518,278025,0.592321155177766,-0.0405779507499558,,,categorical-20003-both_sexes-1140909726-
Age when last took cannabis,20455,continuous,,Online follow-up > Mental health > Cannabis use,,20643,,0.593371979864549,-0.0000317267825893465,,,continuous-20455-both_sexes--irnt
Volume of putamen (left),25015,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Subcortical volumes (FIRST),,16038,,0.594072800905424,,,,continuous-25015-both_sexes--irnt
I67 Other cerebrovascular diseases,131374,icd_first_occurrence,,Health-related outcomes > First occurrences > Circulatory system disorders,,2745,278840,0.594336064284556,-0.0407485825566685,,,icd_first_occurrence-131374-both_sexes--
"Volume of grey matter in Lateral Occipital Cortex, superior division (left)",25824,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.594415162425424,,,,continuous-25824-both_sexes--irnt
Mean L3 in anterior limb of internal capsule on FA skeleton (right),25312,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.595048478565188,,,,continuous-25312-both_sexes--irnt
Mean MO in fornix on FA skeleton,25157,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.595120313249708,,,,continuous-25157-both_sexes--irnt
Volume of grey matter in Lingual Gyrus (left),25852,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.596011365013482,,,,continuous-25852-both_sexes--irnt
N90 Other noninflammatory disorders of vulva and perineum,132142,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,3579,149768,0.596747962055465,-0.0410305916031361,,,icd_first_occurrence-132142-both_sexes--
Weighted-mean ICVF in tract acoustic radiation (left),25650,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.597591465805152,,,,continuous-25650-both_sexes--irnt
Englyst dietary fibre,100009,continuous,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,43938,,0.598230146412739,0.0113221970940999,,,continuous-100009-both_sexes--irnt
Weighted-mean L1 in tract superior thalamic radiation (left),25592,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.598240630977337,,,,continuous-25592-both_sexes--irnt
Potassium,100016,continuous,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,43938,,0.598246341560843,0.0111690441230117,,,continuous-100016-both_sexes--irnt
Mean MO in posterior limb of internal capsule on FA skeleton (right),25170,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.598918620625983,,,,continuous-25170-both_sexes--irnt
Atenolol,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,10578,270965,0.599378901515571,0.0212757852154453,,,categorical-20003-both_sexes-1140866738-
Rheumatoid arthritis,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,3146,278397,0.599691474438829,-0.0406092448823416,,,categorical-20002-both_sexes-1464-
Weighted-mean OD in tract middle cerebellar peduncle,25693,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.600447591940241,,,,continuous-25693-both_sexes--irnt
Z92.4 Chest NEC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2962,278624,0.600453188389918,-0.0406674808426757,,,categorical-41210-both_sexes-Z924-
Alendronate sodium,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,3301,278242,0.600553245431767,-0.0409080910087075,,,categorical-20003-both_sexes-1140922174-
Fluoxetine,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,3282,278261,0.600959843752347,-0.0406590469043749,,,categorical-20003-both_sexes-1140879540-
Z47.3 Skin of cheek,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2946,278640,0.601221254537085,-0.0405758977248816,,,categorical-41210-both_sexes-Z473-
Mean L1 in uncinate fasciculus on FA skeleton (right),25244,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.601357371100085,,,,continuous-25244-both_sexes--irnt
Glaucoma,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,2899,278644,0.6014067126033,-0.0407487143568072,,,categorical-20002-both_sexes-1277-
Diverticular disease/diverticulitis,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,3112,278431,0.601477064020814,-0.0406559725519321,,,categorical-20002-both_sexes-1458-
"Volume of grey matter in Superior Temporal Gyrus, posterior division (right)",25801,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.601704037224124,,,,continuous-25801-both_sexes--irnt
Bunion/hallus valgus surgery,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,3517,149811,0.601806761561671,-0.0411001733476738,,,categorical-20004-both_sexes-1503-
Volume of amygdala (left),25021,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Subcortical volumes (FIRST),,16038,,0.603046227915408,,,,continuous-25021-both_sexes--irnt
L85.1 Ligation of long saphenous vein,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,3158,278428,0.604063190207426,0.037463804891179,,,categorical-41200-both_sexes-L851-
K66 Other disorders of peritoneum,131654,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,2906,278679,0.604236942130787,-0.0405440823718818,,,icd_first_occurrence-131654-both_sexes--
K63.4 Coronary arteriography using two catheters,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2471,279115,0.604458406905779,0.0373940033286927,,,categorical-41210-both_sexes-K634-
Weighted-mean ICVF in tract inferior fronto-occipital fasciculus (left),25662,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.604464232826395,,,,continuous-25662-both_sexes--irnt
Thyroxine product,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,3290,278253,0.604962017516631,-0.0407742851435152,,,categorical-20003-both_sexes-1140884516-
Mean OD in uncinate fasciculus on FA skeleton (left),25437,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.605225981865597,,,,continuous-25437-both_sexes--irnt
90th percentile of z-statistic (in group-defined mask) for faces-shapes contrast,25766,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Task functional brain MRI,,14069,,0.605405181691232,,,,continuous-25766-both_sexes--irnt
Y81.1 Epidural anaesthetic using lumbar approach,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2254,279332,0.605931447164426,-0.0434141885269538,,,categorical-41210-both_sexes-Y811-
Lymphocyte percentage,30180,continuous,,Biological samples > Assay results > Blood assays > Blood count,,273112,,0.60641087615644,0.00191345940148094,,,continuous-30180-both_sexes--irnt
Mean MD in posterior limb of internal capsule on FA skeleton (right),25122,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.606590468946348,,,,continuous-25122-both_sexes--irnt
Z48.2 Skin of neck,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2767,278819,0.606596979911161,-0.0405873465692728,,,categorical-41210-both_sexes-Z482-
Mean ISOVF in splenium of corpus callosum on FA skeleton,25444,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.606694856326033,,,,continuous-25444-both_sexes--irnt
N23 Unspecified renal colic,132042,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,3153,278432,0.607418913031085,-0.0406621817674676,,,icd_first_occurrence-132042-both_sexes--
C75.1 Insertion of prosthetic replacement for lens NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,12702,268884,0.610282567605769,0.0166647926465113,,,categorical-41200-both_sexes-C751-
Weighted-mean L1 in tract superior longitudinal fasciculus (right),25591,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.610676336416141,,,,continuous-25591-both_sexes--irnt
"Volume of grey matter in Lateral Occipital Cortex, superior division (right)",25825,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.613426215918704,,,,continuous-25825-both_sexes--irnt
Weighted-mean MO in tract cingulate gyrus part of cingulum (right),25547,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.614464017646381,,,,continuous-25547-both_sexes--irnt
Weighted-mean ICVF in tract corticospinal tract (left),25658,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.614791958969478,,,,continuous-25658-both_sexes--irnt
D70 Agranulocytosis,130660,icd_first_occurrence,,"Health-related outcomes > First occurrences > Blood, blood-forming organs and certain immune disorders",,2902,278683,0.615146279097472,-0.0405376322086162,,,icd_first_occurrence-130660-both_sexes--
Age at hysterectomy,2824,continuous,,UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors,,28384,,0.615633177967927,0.00979868083011801,,,continuous-2824-both_sexes--irnt
S06.9 Unspecified other excision of lesion of skin,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,11861,269725,0.616170601517409,-0.0207035613130693,,,categorical-41200-both_sexes-S069-
Mean FA in middle cerebellar peduncle on FA skeleton,25056,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.616512760860702,,,,continuous-25056-both_sexes--irnt
Weighted-mean OD in tract inferior longitudinal fasciculus (left),25691,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.617311236156029,,,,continuous-25691-both_sexes--irnt
"M53 Other dorsopathies, not elsewhere classified",131926,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,3562,278023,0.617473851328179,0.0360798560540506,,,icd_first_occurrence-131926-both_sexes--
L70 Acne,131790,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,3273,278312,0.617478358415935,-0.040765245052506,,,icd_first_occurrence-131790-both_sexes--
Weighted-mean MD in tract uncinate fasciculus (right),25541,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.617630627678684,,,,continuous-25541-both_sexes--irnt
Mean L3 in splenium of corpus callosum on FA skeleton,25300,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.618584499168128,,,,continuous-25300-both_sexes--irnt
H10 Conjunctivitis,131142,icd_first_occurrence,,Health-related outcomes > First occurrences > Eye and adnexa disorders,,13336,268249,0.618598255588393,-0.0206347212766235,,,icd_first_occurrence-131142-both_sexes--
Mean L1 in posterior corona radiata on FA skeleton (left),25227,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.618856159198148,,,,continuous-25227-both_sexes--irnt
Age at death,40007,continuous,,Health-related outcomes > Death register,,7730,,0.619072195813844,,,,continuous-40007-both_sexes--irnt
H65 Nonsuppurative otitis media,131228,icd_first_occurrence,,Health-related outcomes > First occurrences > Ear and mastoid process disorders,,3377,278208,0.621697225284855,-0.040521567931299,,,icd_first_occurrence-131228-both_sexes--
M35 Other systemic involvement of connective tissue,131900,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,2688,278897,0.622045972939393,-0.0406075466937285,,,icd_first_occurrence-131900-both_sexes--
C71.2 Phacoemulsification of lens,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,12807,268779,0.622118371333369,0.0161100363874145,,,categorical-41210-both_sexes-C712-
"N31 Neuromuscular dysfunction of bladder, not elsewhere classified",132056,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,2761,278824,0.622274345365813,-0.0405301487210468,,,icd_first_occurrence-132056-both_sexes--
Weighted-mean L2 in tract uncinate fasciculus (right),25622,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.622759259514805,,,,continuous-25622-both_sexes--irnt
Volume of grey matter in I-IV Cerebellum (left),25893,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.623092937584801,,,,continuous-25893-both_sexes--irnt
Weighted-mean L1 in tract posterior thalamic radiation (right),25589,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.623540122020795,,,,continuous-25589-both_sexes--irnt
W38.1 Primary total prosthetic replacement of hip joint not using cement,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2756,278830,0.623756641510254,-0.0406014044519918,,,categorical-41200-both_sexes-W381-
H52 Disorders of refraction and accommodation,131208,icd_first_occurrence,,Health-related outcomes > First occurrences > Eye and adnexa disorders,,2944,278641,0.624004619967184,-0.0405286671129955,,,icd_first_occurrence-131208-both_sexes--
Volume of grey matter in Crus II Cerebellum (left),25903,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.624305464633758,,,,continuous-25903-both_sexes--irnt
Mean L3 in superior longitudinal fasciculus on FA skeleton (right),25336,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.624352512806901,,,,continuous-25336-both_sexes--irnt
Mean FA in medial lemniscus on FA skeleton (left),25065,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.624432871085614,,,,continuous-25065-both_sexes--irnt
Mean ICVF in external capsule on FA skeleton (left),25377,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.625188094877011,,,,continuous-25377-both_sexes--irnt
QRS duration,12340,continuous,,"UK Biobank Assessment Centre > Physical measures > ECG at rest, 12-lead",,18166,,0.625759677974128,,,,continuous-12340-both_sexes--irnt
Mean ISOVF in anterior limb of internal capsule on FA skeleton (right),25456,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.626023463310258,,,,continuous-25456-both_sexes--irnt
Volume of grey matter in Parietal Operculum Cortex (left),25866,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.626042143031375,,,,continuous-25866-both_sexes--irnt
"Mother's age",1845,continuous,,UK Biobank Assessment Centre > Touchscreen > Family history,,110093,,0.627996860787588,-0.00355735003557381,,,continuous-1845-both_sexes--irnt
B36 Other superficial mycoses,130228,icd_first_occurrence,,Health-related outcomes > First occurrences > Certain infectious and parasitic diseases,,3270,278315,0.628362830546138,-0.0405424815128779,,,icd_first_occurrence-130228-both_sexes--
Volume of grey matter in Brain-Stem,25892,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.629307327965218,,,,continuous-25892-both_sexes--irnt
Mean ICVF in body of corpus callosum on FA skeleton,25347,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.629339544719708,,,,continuous-25347-both_sexes--irnt
Z49.3 Skin of anterior trunk,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,3080,278506,0.629530346559053,0.0350162687772127,,,categorical-41210-both_sexes-Z493-
Weighted-mean FA in tract forceps minor,25499,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.629735636862277,,,,continuous-25499-both_sexes--irnt
Mean L2 in inferior cerebellar peduncle on FA skeleton (right),25258,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.630051539871405,,,,continuous-25258-both_sexes--irnt
Glycated haemoglobin (HbA1c),30750,continuous,,Biological samples > Assay results > Blood assays > Blood biochemistry,,268753,,0.63061785839159,0.00373679707395805,,,continuous-30750-both_sexes--irnt
E83 Disorders of mineral metabolism,130820,icd_first_occurrence,,"Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases",,2524,279061,0.630636235848924,-0.040544506074834,,,icd_first_occurrence-130820-both_sexes--
Volume of amygdala (right),25022,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Subcortical volumes (FIRST),,16038,,0.630946637254795,,,,continuous-25022-both_sexes--irnt
Cancer diagnosed by doctor,2453,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions,,21927,258643,0.631836890861611,0.0149198801126307,,,categorical-2453-both_sexes--
"Forced expiratory volume in 1-second (FEV1), predicted percentage",20154,continuous,,UK Biobank Assessment Centre > Physical measures > Spirometry,,84144,,0.632095096760305,0.00687314142512266,,,continuous-20154-both_sexes--irnt
H01 Other inflammation of eyelid,131130,icd_first_occurrence,,Health-related outcomes > First occurrences > Eye and adnexa disorders,,2805,278780,0.632274970373324,-0.0405220864922367,,,icd_first_occurrence-131130-both_sexes--
Mean MO in uncinate fasciculus on FA skeleton (right),25196,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.632452660588844,,,,continuous-25196-both_sexes--irnt
Mean L2 in medial lemniscus on FA skeleton (left),25257,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.632529630622176,,,,continuous-25257-both_sexes--irnt
M47.3 Removal of urethral catheter from bladder,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2083,279503,0.633053810841729,-0.0409411208369623,,,categorical-41200-both_sexes-M473-
Mean L3 in middle cerebellar peduncle on FA skeleton,25296,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.633318119469925,,,,continuous-25296-both_sexes--irnt
Weighted-mean L2 in tract superior thalamic radiation (left),25619,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.633370022049557,,,,continuous-25619-both_sexes--irnt
V55.1 One level of spine,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2971,278615,0.633801713172185,-0.0404894257305525,,,categorical-41210-both_sexes-V551-
Q10.3 Dilation of cervix uteri and curettage of uterus NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2708,150640,0.634684190214489,-0.0410751280590176,,,categorical-41200-both_sexes-Q103-
Age started smoking in current smokers,3436,continuous,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking,,20655,,0.634850268993703,0.000660095308929922,,,continuous-3436-both_sexes--irnt
"ECG, phase time",5986,continuous,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,53340,,0.634927995307184,-0.0057262007081471,,,continuous-5986-both_sexes--irnt
H60 Otitis externa,131222,icd_first_occurrence,,Health-related outcomes > First occurrences > Ear and mastoid process disorders,,12540,269045,0.635007154674398,-0.0202876213627257,,,icd_first_occurrence-131222-both_sexes--
H22.9 Unspecified diagnostic endoscopic examination of colon,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2641,278945,0.635586107369009,-0.0405000780383587,,,categorical-41210-both_sexes-H229-
Basal cell carcinoma,20001,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,2607,278936,0.63609015449541,-0.0405150103865265,,,categorical-20001-both_sexes-1061-
Fat,100004,continuous,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,43938,,0.636179748541677,0.010258846904771,,,continuous-100004-both_sexes--irnt
Y98.3 Radiology of three body areas (or 20-40 minutes),41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2596,278990,0.636314764086577,-0.0405723023736604,,,categorical-41210-both_sexes-Y983-
Mean L1 in corticospinal tract on FA skeleton (left),25207,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.63660944359212,,,,continuous-25207-both_sexes--irnt
Diastolic brachial blood pressure,12698,continuous,,UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis,,17413,,0.636659502345765,,,,continuous-12698-both_sexes--irnt
I25 Chronic ischaemic heart disease,131306,icd_first_occurrence,,Health-related outcomes > First occurrences > Circulatory system disorders,,20464,261121,0.63668300909014,0.0100842726338457,,,icd_first_occurrence-131306-both_sexes--
Weighted-mean L1 in tract middle cerebellar peduncle,25585,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.637175551789592,,,,continuous-25585-both_sexes--irnt
K20 Oesophagitis,131582,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,8310,273275,0.637857100796226,0.0130585428334165,,,icd_first_occurrence-131582-both_sexes--
Volume of grey matter in V Cerebellum (right),25896,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.637904555482188,,,,continuous-25896-both_sexes--irnt
B26 Mumps,130216,icd_first_occurrence,,Health-related outcomes > First occurrences > Certain infectious and parasitic diseases,,3217,278368,0.638668702630356,-0.0405510437532418,,,icd_first_occurrence-130216-both_sexes--
Mean MD in cingulum cingulate gyrus on FA skeleton (left),25139,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.638796322399732,,,,continuous-25139-both_sexes--irnt
C12.1 Excision of lesion of eyelid NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2759,278827,0.63897807679708,-0.0404991401457397,,,categorical-41200-both_sexes-C121-
K45.3 Anastomosis of mammary artery to left anterior descending coronary artery,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1912,279674,0.639373369715627,-0.0410008731880816,,,categorical-41200-both_sexes-K453-
G44 Other headache syndromes,131054,icd_first_occurrence,,Health-related outcomes > First occurrences > Nervous system disorders,,3167,278418,0.639400548074821,-0.0405235926044047,,,icd_first_occurrence-131054-both_sexes--
Carpal tunnel surgery,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,2940,278603,0.639705932072043,-0.0405534104650158,,,categorical-20004-both_sexes-1501-
